Sulfur dioxide,Carbon monoxide,Ozone,PM10,Nitrogen oxides,Nitric Oxide,Nitrogen dioxide,Total Hydrocarbon,Non-hydrocarbon,Wind Speed,Wind Direction,Ambient temperature,Rainfall,Methane,PM2.5,Relative humidity,Hourly Wind speed Vectors,Hourly Wind Direction Vectors
2.6,0.28,36.0,33.0,10.6,0.5,10.0,2.02,0.05,3.9,39.0,17.0,0.0,1.97,11.0,74.0,3.0,34.0
2.5,0.26,34.0,32.0,12.0,0.5,11.0,2.0,0.04,3.2,37.0,16.8,0.0,1.97,14.0,76.0,2.7,36.0
2.6,0.24,36.0,24.0,10.7,0.5,10.0,1.99,0.03,3.5,41.0,16.8,0.0,1.96,9.0,75.0,2.8,42.0
2.4,0.22,37.0,28.0,7.2,0.6,6.0,1.97,0.02,3.5,45.0,16.8,0.0,1.95,9.0,75.0,2.7,36.0
2.5,0.21,37.0,27.0,7.0,0.6,6.0,1.98,0.03,3.8,33.0,16.5,0.0,1.95,7.0,78.0,3.3,29.0
2.1,0.2,37.0,15.0,5.2,0.5,4.0,1.98,0.03,4.1,35.0,15.1,0.0,1.95,0.0,89.0,3.3,34.0
1.8,0.19,38.0,8.0,5.0,0.7,4.0,1.97,0.02,4.6,34.0,13.9,0.0,1.95,6.0,91.0,3.9,34.0
2.1,0.2,39.0,21.0,4.8,0.6,4.0,1.99,0.02,3.2,41.0,13.5,0.5,1.97,22.0,87.0,3.1,36.0
2.2,0.22,39.0,32.0,5.7,0.6,5.0,2.02,0.04,2.9,44.0,13.6,0.0,1.98,14.0,80.0,2.5,41.0
2.8,0.25,39.0,38.0,6.1,0.6,5.0,2.04,0.05,2.1,48.0,14.0,0.0,1.99,17.0,69.0,2.4,38.0
2.7,0.26,41.0,40.0,6.6,0.8,5.0,2.06,0.05,2.9,56.0,14.0,0.0,2.0,16.0,63.0,2.6,49.0
2.8,0.28,38.0,40.0,8.3,0.7,7.0,2.08,0.06,2.7,39.0,14.1,0.0,2.02,18.0,61.0,2.5,40.0
2.8,0.28,34.0,45.0,11.2,0.8,10.0,2.09,0.07,3.6,44.0,14.1,0.0,2.02,16.0,59.0,2.7,45.0
2.9,0.31,35.0,40.0,12.5,1.7,10.0,2.06,0.06,3.8,49.0,14.6,0.0,2.0,15.0,57.0,3.3,52.0
2.5,0.28,39.0,40.0,11.2,1.9,9.0,2.02,0.06,4.9,54.0,15.4,0.0,1.97,16.0,54.0,3.7,50.0
2.3,0.31,40.0,41.0,10.9,2.0,8.0,2.04,0.07,5.4,37.0,15.9,0.0,1.97,11.0,53.0,4.1,35.0
2.0,0.36,40.0,57.0,11.8,2.2,9.0,2.06,0.07,4.3,46.0,15.7,0.0,1.99,21.0,56.0,4.1,36.0
2.1,0.41,43.0,65.0,13.0,2.3,10.0,2.1,0.08,4.8,26.0,15.3,0.0,2.02,31.0,57.0,4.2,30.0
2.4,0.43,52.0,70.0,12.0,1.4,10.0,2.11,0.07,5.6,27.0,14.5,0.0,2.04,33.0,55.0,4.6,28.0
2.5,0.43,54.0,70.0,12.3,1.2,11.0,2.13,0.08,5.7,31.0,14.2,0.0,2.04,33.0,56.0,4.2,35.0
2.7,0.44,54.0,70.0,12.5,1.3,11.0,2.14,0.09,4.5,46.0,14.2,0.0,2.04,35.0,56.0,3.7,38.0
2.8,0.44,51.0,71.0,13.5,1.0,12.0,2.15,0.09,4.4,34.0,13.8,0.0,2.06,38.0,58.0,3.3,39.0
3.1,0.41,54.0,68.0,12.2,0.8,11.0,2.13,0.08,4.1,47.0,13.4,0.0,2.04,31.0,58.0,3.8,36.0
2.9,0.34,50.0,55.0,11.1,0.7,10.0,2.1,0.07,3.5,35.0,12.9,0.0,2.02,24.0,57.0,3.3,39.0
2.4,0.3,46.0,42.0,10.5,0.6,9.0,2.09,0.07,3.8,42.0,12.6,0.0,2.02,23.0,55.0,2.8,39.0
2.8,0.28,40.0,36.0,11.4,0.7,10.0,2.08,0.06,3.5,36.0,12.4,0.0,2.02,9.0,57.0,2.8,45.0
3.0,0.28,36.0,37.0,12.3,0.7,11.0,2.09,0.07,3.7,25.0,12.4,0.0,2.02,14.0,59.0,2.9,37.0
3.0,0.28,35.0,33.0,11.8,0.8,10.0,2.09,0.07,3.5,30.0,12.4,0.0,2.02,21.0,60.0,2.6,36.0
3.3,0.26,35.0,34.0,10.2,0.8,9.0,2.06,0.06,3.5,32.0,12.4,0.0,2.0,14.0,59.0,2.8,32.0
3.0,0.24,36.0,34.0,7.9,0.6,7.0,2.06,0.04,2.7,44.0,12.5,0.0,2.02,18.0,60.0,2.7,37.0
1.6,0.25,34.0,34.0,8.9,0.9,7.0,2.08,0.05,3.0,39.0,12.5,0.0,2.02,13.0,61.0,2.3,43.0
1.5,0.24,36.0,32.0,7.7,1.0,6.0,2.04,0.04,3.3,40.0,12.6,0.0,2.0,15.0,60.0,2.4,42.0
1.6,0.24,36.0,29.0,6.8,1.1,5.0,2.02,0.03,3.4,30.0,12.6,0.0,2.0,12.0,60.0,2.5,37.0
1.5,0.26,33.0,27.0,7.7,1.1,6.0,2.06,0.05,3.4,28.0,12.5,0.0,2.02,13.0,62.0,2.7,32.0
1.7,0.26,30.0,30.0,8.2,1.0,7.0,2.08,0.05,2.7,39.0,12.4,0.0,2.02,11.0,63.0,2.3,41.0
1.4,0.27,28.0,36.0,9.7,1.2,8.0,2.09,0.06,2.9,51.0,12.5,0.0,2.02,14.0,64.0,2.3,50.0
1.3,0.25,30.0,28.0,9.9,1.5,8.0,2.04,0.04,2.6,53.0,13.1,0.0,2.0,13.0,62.0,2.7,48.0
1.1,0.23,34.0,21.0,8.6,1.9,6.0,2.0,0.03,2.8,48.0,14.6,0.0,1.98,9.0,57.0,2.7,48.0
1.2,0.23,36.0,21.0,7.8,2.0,5.0,1.99,0.02,2.8,39.0,16.4,0.0,1.97,6.0,53.0,2.8,46.0
0.4,0.25,38.0,15.0,7.7,1.9,5.0,1.99,0.03,2.6,43.0,18.0,0.0,1.96,5.0,50.0,2.6,43.0
0.0,0.26,40.0,20.0,7.8,1.9,5.0,1.99,0.04,2.4,39.0,19.4,0.0,1.95,10.0,47.0,2.1,39.0
0.0,0.26,42.0,19.0,8.1,1.9,6.0,2.0,0.04,2.5,34.0,20.6,0.0,1.96,8.0,45.0,2.1,37.0
0.0,0.26,42.0,17.0,8.4,1.9,6.0,2.0,0.04,1.9,53.0,21.2,0.0,1.97,10.0,45.0,1.7,42.0
0.0,0.25,42.0,19.0,7.9,1.5,6.0,2.0,0.04,1.6,55.0,20.9,0.0,1.96,8.0,46.0,1.3,45.0
0.0,0.24,39.0,19.0,7.7,1.3,6.0,2.02,0.04,1.9,33.0,20.2,0.0,1.98,21.0,48.0,1.8,40.0
0.2,0.28,32.0,17.0,11.2,1.2,9.0,2.04,0.05,1.5,31.0,19.3,0.0,2.0,11.0,51.0,1.5,44.0
0.1,0.32,30.0,21.0,12.5,1.0,11.0,2.08,0.08,2.0,59.0,18.7,0.0,2.0,13.0,54.0,1.6,46.0
0.0,0.33,28.0,22.0,13.1,1.2,11.0,2.1,0.08,1.4,51.0,18.3,0.0,2.02,17.0,55.0,1.2,52.0
0.0,0.33,26.0,16.0,13.4,1.3,12.0,2.1,0.07,1.1,58.0,18.1,0.0,2.02,7.0,55.0,1.3,49.0
0.0,0.32,25.0,10.0,13.1,1.1,11.0,2.06,0.06,0.8,75.0,17.8,0.0,2.0,8.0,55.0,0.8,67.0
0.1,0.34,16.0,23.0,13.5,1.2,12.0,2.1,0.07,0.6,164.0,17.2,0.0,2.02,15.0,71.0,0.7,159.0
0.1,0.34,16.0,27.0,13.5,1.2,12.0,2.17,0.09,0.8,160.0,17.0,0.0,2.08,28.0,72.0,0.6,160.0
2.8,0.35,13.0,23.0,15.2,0.2,15.0,2.21,0.09,0.3,30.0,16.9,0.0,2.12,16.0,73.0,0.4,158.0
2.8,0.33,14.0,25.0,14.7,0.3,14.0,2.25,0.09,0.8,174.0,16.9,0.0,2.17,20.0,74.0,0.2,160.0
3.9,0.31,20.0,28.0,13.2,0.2,12.0,2.17,0.07,1.3,250.0,17.1,0.0,2.1,15.0,73.0,0.7,230.0
2.5,0.27,23.0,26.0,11.2,0.3,10.0,2.11,0.05,1.4,297.0,17.2,0.0,2.06,16.0,78.0,1.1,263.0
2.1,0.21,33.0,41.0,7.8,0.2,7.0,2.0,0.02,0.3,55.0,16.7,0.0,1.99,11.0,87.0,0.2,316.0
2.3,0.22,31.0,39.0,9.1,0.1,8.0,2.06,0.03,0.2,121.0,16.6,0.0,2.04,15.0,88.0,0.2,295.0
2.1,0.33,27.0,41.0,12.8,0.4,12.0,2.16,0.08,0.7,271.0,16.9,0.0,2.08,8.0,87.0,0.5,288.0
2.1,0.3,27.0,41.0,14.2,0.9,13.0,2.04,0.06,0.8,47.0,17.0,0.0,1.99,17.0,85.0,0.5,42.0
0.6,0.28,35.0,44.0,11.3,1.1,10.0,2.06,0.05,1.1,30.0,17.2,0.0,2.0,15.0,81.0,0.5,310.0
1.3,0.27,33.0,41.0,10.6,1.4,9.0,2.06,0.06,1.4,48.0,18.4,0.0,2.0,15.0,73.0,0.6,28.0
1.3,0.33,42.0,42.0,9.7,0.8,8.0,2.11,0.07,1.6,46.0,18.1,0.0,2.04,22.0,73.0,1.0,38.0
1.4,0.36,41.0,44.0,11.7,0.7,11.0,2.15,0.1,0.9,23.0,17.9,0.0,2.04,17.0,75.0,0.8,41.0
1.6,0.44,31.0,51.0,21.0,0.5,20.0,2.29,0.2,1.9,27.0,17.9,0.0,2.09,30.0,76.0,1.3,30.0
1.8,0.47,25.0,51.0,25.2,0.6,24.0,2.31,0.22,0.8,49.0,17.6,0.0,2.1,25.0,77.0,1.3,41.0
1.8,0.51,17.0,63.0,30.1,0.8,29.0,2.27,0.21,1.1,70.0,17.6,0.0,2.06,24.0,78.0,1.2,69.0
1.6,0.56,10.0,56.0,33.6,1.2,32.0,2.31,0.22,1.1,69.0,17.6,0.0,2.1,31.0,79.0,1.0,67.0
1.8,0.53,9.0,50.0,30.7,1.6,29.0,2.34,0.2,1.3,78.0,17.7,0.0,2.14,27.0,79.0,0.9,66.0
1.6,0.46,9.0,42.0,23.2,1.1,22.0,2.31,0.15,1.0,30.0,17.7,0.0,2.17,21.0,78.0,0.6,58.0
1.7,0.5,3.0,41.0,31.4,3.0,28.0,2.47,0.22,1.2,39.0,17.6,0.0,2.25,25.0,78.0,1.0,42.0
2.1,0.46,2.0,35.0,36.1,3.5,32.0,2.49,0.22,1.4,49.0,17.3,0.0,2.27,21.0,74.0,1.1,42.0
2.0,0.36,13.0,27.0,17.2,1.1,16.0,2.25,0.12,1.1,77.0,17.2,0.0,2.14,22.0,74.0,1.0,63.0
2.0,0.35,17.0,29.0,15.2,1.0,14.0,2.21,0.12,1.5,65.0,17.0,0.0,2.09,32.0,73.0,1.2,67.0
2.2,0.42,10.0,29.0,22.7,1.4,21.0,2.41,0.2,1.3,41.0,16.7,0.0,2.21,20.0,73.0,1.2,36.0
2.5,0.49,10.0,40.0,32.7,1.6,31.0,2.5,0.28,1.8,43.0,16.7,0.0,2.23,27.0,75.0,1.4,44.0
2.7,0.28,32.0,26.0,16.4,0.9,15.0,2.15,0.09,1.6,60.0,16.9,0.0,2.06,16.0,74.0,1.7,52.0
2.6,0.27,32.0,31.0,14.8,0.9,13.0,2.1,0.07,2.7,52.0,17.0,0.0,2.02,12.0,77.0,1.7,51.0
3.0,0.36,27.0,24.0,18.8,1.6,17.0,2.13,0.09,2.0,53.0,16.8,0.0,2.04,11.0,79.0,1.8,49.0
2.7,0.43,26.0,32.0,22.9,3.4,19.0,2.17,0.12,3.1,43.0,17.5,0.0,2.04,16.0,75.0,2.1,44.0
2.4,0.38,34.0,30.0,20.3,3.5,16.0,2.12,0.1,3.5,40.0,18.6,0.0,2.02,18.0,67.0,2.6,44.0
2.2,0.33,40.0,37.0,15.9,2.7,13.0,2.08,0.09,3.8,25.0,19.2,0.0,1.99,13.0,62.0,2.9,35.0
2.1,0.33,46.0,43.0,12.3,2.1,10.0,2.06,0.08,4.2,31.0,19.6,0.0,1.99,18.0,59.0,3.5,31.0
3.3,0.37,55.0,48.0,12.4,2.0,10.0,2.1,0.08,4.7,28.0,19.6,0.0,2.02,26.0,53.0,3.6,32.0
3.2,0.37,60.0,51.0,12.2,1.6,10.0,2.11,0.09,4.0,22.0,19.7,0.0,2.02,28.0,50.0,3.3,31.0
2.8,0.38,63.0,59.0,12.9,1.5,11.0,2.11,0.09,5.2,29.0,19.1,0.0,2.02,24.0,51.0,3.7,32.0
2.5,0.38,61.0,61.0,13.9,1.5,12.0,2.12,0.1,3.4,39.0,18.5,0.0,2.02,25.0,52.0,3.3,36.0
2.5,0.41,58.0,60.0,16.1,1.3,14.0,2.15,0.11,2.8,32.0,17.7,0.0,2.04,29.0,53.0,2.7,37.0
2.3,0.46,55.0,59.0,17.9,1.1,16.0,2.18,0.12,3.2,47.0,16.9,0.0,2.06,32.0,54.0,2.4,42.0
2.3,0.47,55.0,57.0,17.5,0.9,16.0,2.21,0.13,2.7,30.0,16.4,0.0,2.08,29.0,55.0,2.3,33.0
2.6,0.49,54.0,64.0,17.1,0.8,16.0,2.24,0.13,2.9,28.0,16.1,0.0,2.11,31.0,56.0,2.5,35.0
2.7,0.52,54.0,61.0,16.6,0.8,15.0,2.25,0.14,2.9,54.0,15.8,0.0,2.12,31.0,57.0,2.2,46.0
3.2,0.53,54.0,69.0,16.5,0.9,15.0,2.25,0.13,2.9,44.0,15.7,0.0,2.12,40.0,58.0,2.1,43.0
3.3,0.51,52.0,79.0,16.0,0.8,15.0,2.25,0.13,2.6,41.0,15.4,0.0,2.12,37.0,61.0,2.1,38.0
3.3,0.49,50.0,81.0,15.6,0.9,14.0,2.24,0.13,2.6,46.0,15.3,0.0,2.11,44.0,64.0,2.2,36.0
3.3,0.47,49.0,84.0,14.8,0.8,13.0,2.25,0.13,2.6,31.0,15.3,0.0,2.12,53.0,64.0,2.3,37.0
2.3,0.45,48.0,75.0,13.1,0.5,12.0,2.24,0.12,2.7,30.0,15.4,0.0,2.12,44.0,64.0,2.1,40.0
2.2,0.41,50.0,58.0,11.3,0.2,11.0,2.18,0.09,3.1,34.0,15.7,0.0,2.09,38.0,63.0,2.2,32.0
1.9,0.35,49.0,51.0,9.8,0.4,9.0,2.15,0.08,2.1,31.0,15.9,0.0,2.06,25.0,62.0,1.7,40.0
1.9,0.3,45.0,53.0,9.7,0.4,9.0,2.13,0.07,3.2,27.0,16.0,0.0,2.06,21.0,63.0,2.1,37.0
1.5,0.27,42.0,47.0,8.5,0.3,8.0,2.1,0.07,2.5,39.0,16.2,0.0,2.02,15.0,64.0,2.2,33.0
1.6,0.26,40.0,48.0,9.4,0.2,9.0,2.09,0.06,2.0,35.0,16.5,0.0,2.02,16.0,67.0,1.7,39.0
1.4,0.28,40.0,49.0,10.1,0.4,9.0,2.06,0.06,2.5,25.0,16.8,0.0,2.0,14.0,68.0,1.9,33.0
0.9,0.3,39.0,51.0,11.1,0.8,10.0,2.08,0.07,2.5,51.0,17.3,0.0,2.0,19.0,67.0,1.9,41.0
0.8,0.31,40.0,45.0,11.7,0.9,10.0,2.06,0.06,2.1,60.0,18.3,0.0,2.0,13.0,65.0,1.5,46.0
0.9,0.3,40.0,38.0,11.3,0.7,10.0,2.08,0.06,1.1,85.0,18.3,0.0,2.02,13.0,69.0,1.3,46.0
0.8,0.32,39.0,37.0,11.4,0.8,10.0,2.04,0.06,1.4,76.0,18.1,0.0,1.99,15.0,72.0,1.2,70.0
0.5,0.34,36.0,30.0,13.4,1.5,11.0,2.08,0.08,1.3,47.0,17.7,0.0,2.0,20.0,79.0,0.9,68.0
0.5,0.37,36.0,21.0,13.6,1.2,12.0,2.13,0.1,1.6,41.0,17.6,0.0,2.02,14.0,82.0,1.1,42.0
0.5,0.36,33.0,24.0,15.1,1.2,13.0,2.16,0.11,0.9,41.0,16.8,0.0,2.04,17.0,91.0,1.1,35.0
0.7,0.37,29.0,22.0,15.9,1.0,14.0,2.17,0.1,1.1,55.0,16.7,0.5,2.06,13.0,93.0,0.9,42.0
0.8,0.41,25.0,26.0,19.8,1.0,18.0,2.18,0.11,0.7,40.0,17.0,0.0,2.06,20.0,91.0,0.6,48.0
0.6,0.44,20.0,21.0,20.4,0.7,19.0,2.27,0.14,0.8,56.0,17.1,0.0,2.14,23.0,90.0,0.7,43.0
0.8,0.52,14.0,31.0,24.2,0.8,23.0,2.38,0.2,0.5,310.0,17.0,0.0,2.18,25.0,91.0,0.4,31.0
1.0,0.46,19.0,30.0,20.1,0.5,19.0,2.31,0.17,0.3,43.0,16.7,0.5,2.14,25.0,92.0,0.4,307.0
0.7,0.48,16.0,25.0,19.2,0.6,18.0,2.36,0.17,0.4,24.0,16.5,1.0,2.19,21.0,94.0,0.4,40.0
0.4,0.51,11.0,24.0,22.8,0.7,22.0,2.43,0.2,0.7,33.0,16.5,1.0,2.23,25.0,96.0,0.3,41.0
0.8,0.46,10.0,21.0,21.6,0.6,20.0,2.41,0.16,0.4,14.0,16.4,0.5,2.25,20.0,96.0,0.4,37.0
0.8,0.49,7.0,22.0,22.5,0.7,21.0,2.54,0.2,0.4,328.0,16.5,0.0,2.34,18.0,96.0,0.2,336.0
0.9,0.43,14.0,22.0,19.4,0.4,18.0,2.43,0.17,0.3,324.0,16.4,2.5,2.25,24.0,96.0,0.2,2.0
1.9,0.17,42.0,1.0,4.5,0.9,3.0,1.97,0.01,2.0,24.0,16.1,1.5,1.96,0.0,95.0,1.6,31.0
1.8,0.16,43.0,5.0,4.1,0.8,3.0,1.96,0.01,2.9,35.0,15.9,0.0,1.95,1.0,94.0,2.2,36.0
1.9,0.17,43.0,17.0,4.7,0.9,3.0,1.97,0.01,2.5,46.0,15.6,0.5,1.96,8.0,92.0,2.2,35.0
1.9,0.17,41.0,21.0,5.3,0.7,4.0,1.98,0.01,2.5,45.0,15.7,0.0,1.97,8.0,90.0,2.2,45.0
2.3,0.2,37.0,21.0,7.7,0.9,6.0,2.0,0.03,2.1,41.0,16.1,0.0,1.98,9.0,87.0,1.8,44.0
2.3,0.28,29.0,24.0,14.8,1.3,13.0,2.04,0.06,2.7,52.0,16.4,0.0,1.99,11.0,84.0,1.9,48.0
2.4,0.28,31.0,24.0,14.9,1.5,13.0,2.02,0.05,3.1,47.0,16.8,0.0,1.98,11.0,81.0,2.2,48.0
2.1,0.26,32.0,29.0,14.3,2.0,12.0,2.02,0.06,3.2,49.0,17.3,0.0,1.97,9.0,78.0,2.4,42.0
1.7,0.24,34.0,33.0,13.7,2.4,11.0,2.02,0.07,3.0,44.0,17.8,0.0,1.96,11.0,76.0,2.6,42.0
1.9,0.26,35.0,26.0,13.2,2.2,11.0,2.04,0.07,3.3,25.0,18.3,0.0,1.97,13.0,73.0,2.7,35.0
1.9,0.25,36.0,23.0,13.5,2.3,11.0,2.04,0.08,3.0,54.0,18.8,0.0,1.97,8.0,71.0,2.7,40.0
2.1,0.22,39.0,30.0,11.7,1.9,9.0,2.0,0.05,4.3,29.0,19.1,0.0,1.96,12.0,69.0,3.0,33.0
2.3,0.22,39.0,25.0,11.5,1.7,9.0,2.0,0.05,2.9,32.0,19.3,0.0,1.96,10.0,69.0,2.7,37.0
2.2,0.24,35.0,30.0,14.1,1.9,12.0,2.04,0.08,2.9,33.0,19.5,0.0,1.97,9.0,68.0,2.6,34.0
2.1,0.28,32.0,27.0,16.7,1.8,14.0,2.09,0.11,3.2,43.0,19.3,0.0,1.98,11.0,69.0,2.4,35.0
1.8,0.32,29.0,33.0,17.8,1.2,16.0,2.12,0.12,2.6,48.0,18.7,0.0,2.0,9.0,71.0,2.2,41.0
1.7,0.34,27.0,27.0,18.4,1.2,17.0,2.14,0.13,2.1,39.0,18.4,0.0,2.0,11.0,72.0,2.2,39.0
1.8,0.28,32.0,26.0,15.0,1.0,14.0,2.09,0.08,3.3,33.0,18.3,0.0,2.0,9.0,72.0,2.2,36.0
1.7,0.22,38.0,19.0,11.1,0.7,10.0,2.0,0.04,5.0,30.0,18.3,0.0,1.96,5.0,73.0,3.0,36.0
1.7,0.2,41.0,13.0,8.6,0.9,7.0,1.96,0.02,3.5,39.0,17.5,0.0,1.94,5.0,80.0,3.1,35.0
1.8,0.17,40.0,10.0,6.9,0.6,6.0,1.95,0.01,3.6,37.0,16.8,0.0,1.94,7.0,85.0,2.8,38.0
2.0,0.16,41.0,11.0,5.7,0.9,4.0,1.95,0.02,3.0,25.0,16.9,0.0,1.93,6.0,83.0,2.7,32.0
2.0,0.16,40.0,21.0,5.7,0.6,5.0,1.94,0.01,4.4,36.0,17.0,0.0,1.93,10.0,82.0,3.4,30.0
1.7,0.15,38.0,17.0,10.2,0.4,9.0,1.94,0.01,4.1,37.0,16.6,0.0,1.93,7.0,83.0,3.1,37.0
1.6,0.14,43.0,26.0,5.9,0.2,5.0,1.93,0.0,3.3,36.0,16.4,0.0,1.93,5.0,80.0,3.3,33.0
1.5,0.14,45.0,19.0,4.3,0.2,4.0,1.94,0.01,3.5,31.0,16.5,0.0,1.93,9.0,74.0,2.8,34.0
1.6,0.13,45.0,22.0,4.0,0.2,3.0,1.94,0.01,3.2,36.0,16.7,0.0,1.93,9.0,68.0,2.9,40.0
1.9,0.14,42.0,25.0,4.7,0.1,4.0,1.95,0.02,3.8,31.0,16.6,0.0,1.93,7.0,69.0,2.8,31.0
2.8,0.16,42.0,24.0,5.9,0.2,5.0,1.94,0.01,3.5,30.0,16.4,0.0,1.93,9.0,69.0,3.1,31.0
2.8,0.21,38.0,27.0,9.0,0.5,8.0,1.97,0.03,3.3,31.0,16.5,0.0,1.94,8.0,68.0,2.8,33.0
2.8,0.22,37.0,26.0,10.9,1.0,9.0,1.99,0.05,3.6,41.0,16.7,0.0,1.94,7.0,69.0,3.1,35.0
2.6,0.19,39.0,29.0,11.1,1.6,9.0,1.97,0.04,4.2,31.0,17.4,0.0,1.93,7.0,63.0,3.3,37.0
2.0,0.2,45.0,40.0,8.6,1.1,7.0,1.96,0.03,4.4,51.0,17.7,0.0,1.93,13.0,61.0,3.7,40.0
1.5,0.22,45.0,41.0,8.7,1.0,7.0,1.98,0.04,4.8,48.0,17.9,0.0,1.94,15.0,61.0,3.9,37.0
1.7,0.25,40.0,35.0,12.4,1.5,10.0,2.02,0.07,4.5,52.0,17.8,0.0,1.95,13.0,60.0,3.6,46.0
1.8,0.27,39.0,41.0,14.3,1.2,13.0,2.02,0.07,4.2,40.0,17.4,0.0,1.96,13.0,59.0,3.5,44.0
1.9,0.33,39.0,41.0,14.6,0.5,14.0,2.06,0.1,4.3,44.0,17.0,0.0,1.97,13.0,61.0,3.6,47.0
1.6,0.34,43.0,42.0,12.8,0.3,12.0,2.04,0.07,4.2,53.0,16.6,0.0,1.97,21.0,66.0,4.0,49.0
1.4,0.35,42.0,46.0,12.7,0.4,12.0,2.04,0.07,4.2,51.0,16.4,0.0,1.98,18.0,65.0,3.6,50.0
1.7,0.34,43.0,40.0,12.5,0.2,12.0,2.06,0.08,4.3,48.0,16.4,0.0,1.99,22.0,62.0,3.4,48.0
2.0,0.27,49.0,43.0,8.2,0.3,7.0,1.99,0.03,4.5,43.0,16.9,0.0,1.96,17.0,58.0,3.9,47.0
1.7,0.26,49.0,38.0,5.9,0.4,5.0,1.99,0.03,3.9,34.0,17.1,0.0,1.96,18.0,56.0,3.7,41.0
1.9,0.25,49.0,42.0,5.5,0.3,5.0,1.99,0.03,5.0,40.0,16.8,0.0,1.96,18.0,60.0,4.1,40.0
1.7,0.26,48.0,44.0,5.6,0.0,5.0,2.0,0.03,3.9,51.0,16.5,0.0,1.97,19.0,63.0,4.0,47.0
1.0,0.24,50.0,41.0,5.3,0.6,4.0,2.0,0.03,4.2,46.0,16.4,0.0,1.97,19.0,60.0,3.8,46.0
1.0,0.23,50.0,34.0,4.5,0.5,4.0,1.99,0.02,3.6,56.0,16.4,0.0,1.97,15.0,58.0,3.4,51.0
1.3,0.22,50.0,34.0,4.4,0.6,3.0,1.98,0.01,3.6,44.0,16.5,0.0,1.97,17.0,58.0,3.4,46.0
1.4,0.21,49.0,33.0,4.3,0.6,3.0,1.99,0.02,3.2,46.0,16.7,0.0,1.97,14.0,58.0,2.7,46.0
1.2,0.21,45.0,30.0,4.4,0.4,4.0,1.99,0.02,3.8,49.0,16.7,0.0,1.97,17.0,60.0,2.8,50.0
1.2,0.21,43.0,30.0,6.0,0.4,5.0,1.98,0.02,3.9,45.0,17.0,0.0,1.96,17.0,63.0,2.8,43.0
1.1,0.21,42.0,23.0,6.3,0.5,5.0,1.97,0.03,4.2,48.0,17.4,0.0,1.94,5.0,59.0,3.5,49.0
1.0,0.22,41.0,27.0,7.4,0.9,6.0,1.97,0.03,3.7,51.0,18.2,0.0,1.94,12.0,56.0,3.4,48.0
0.7,0.23,42.0,30.0,8.4,1.5,6.0,1.97,0.03,3.3,61.0,19.0,0.0,1.94,10.0,58.0,3.6,50.0
0.8,0.22,42.0,23.0,7.6,1.4,6.0,1.96,0.03,3.2,54.0,20.6,0.0,1.93,6.0,54.0,2.7,52.0
0.9,0.21,43.0,18.0,6.8,1.3,5.0,1.96,0.02,3.1,53.0,21.3,0.0,1.94,8.0,52.0,3.1,52.0
1.0,0.22,43.0,21.0,7.4,1.5,5.0,1.98,0.04,3.3,37.0,21.6,0.0,1.94,6.0,52.0,2.9,36.0
1.0,0.22,43.0,16.0,7.0,1.2,5.0,1.99,0.04,2.3,60.0,22.1,0.0,1.95,4.0,51.0,2.4,48.0
1.1,0.22,42.0,22.0,7.5,1.3,6.0,2.0,0.05,3.5,44.0,21.8,0.0,1.95,5.0,54.0,2.3,40.0
0.9,0.22,41.0,21.0,7.9,1.3,6.0,2.0,0.05,2.6,59.0,21.4,0.0,1.95,5.0,55.0,2.4,46.0
0.8,0.24,36.0,23.0,9.4,1.2,8.0,2.02,0.06,2.0,66.0,20.6,0.0,1.96,4.0,59.0,1.9,57.0
0.8,0.26,33.0,20.0,10.5,0.6,9.0,2.04,0.06,2.3,49.0,19.6,0.0,1.98,7.0,62.0,2.0,47.0
0.6,0.28,30.0,21.0,13.2,0.6,12.0,2.06,0.07,2.0,45.0,19.0,0.0,2.0,7.0,64.0,1.9,50.0
0.9,0.28,30.0,13.0,12.4,0.5,11.0,2.11,0.08,1.8,38.0,18.6,0.0,2.02,7.0,67.0,1.6,42.0
0.8,0.27,30.0,21.0,12.4,0.5,11.0,2.06,0.07,1.4,71.0,18.3,0.0,1.99,8.0,68.0,1.3,59.0
0.7,0.3,28.0,11.0,11.4,0.3,11.0,2.04,0.07,0.6,173.0,18.1,0.0,1.98,10.0,69.0,0.8,92.0
0.8,0.34,23.0,10.0,14.6,0.6,13.0,2.27,0.1,0.3,44.0,17.9,0.0,2.17,7.0,70.0,0.3,74.0
0.7,0.48,11.0,16.0,21.7,1.1,20.0,2.56,0.18,0.7,157.0,17.2,0.0,2.38,8.0,73.0,0.3,180.0
0.8,0.34,13.0,31.0,16.0,0.9,15.0,2.2,0.1,0.7,222.0,17.0,0.0,2.1,14.0,81.0,0.2,186.0
1.2,0.33,21.0,34.0,13.5,0.7,12.0,2.19,0.09,0.5,115.0,17.5,0.0,2.1,20.0,80.0,0.2,182.0
1.1,0.32,18.0,43.0,12.7,0.8,11.0,2.21,0.08,0.3,123.0,17.3,0.0,2.13,21.0,84.0,0.2,179.0
1.0,0.33,17.0,37.0,14.7,1.4,13.0,2.15,0.07,1.0,199.0,17.3,0.0,2.08,15.0,87.0,0.4,199.0
1.3,0.33,20.0,36.0,14.9,2.7,12.0,2.1,0.07,0.7,87.0,18.1,0.0,2.02,16.0,85.0,0.4,131.0
